alert_id,transaction_id,client_id,date,hour,amount,transaction_type,counterparty_country,alert_confidence,ml_suspicion_score,reason_codes,explanation,is_suspicious
AML-2024-0076,TXN_02309,CLIENT_045,2024-12-17,5,2410.09,CARD_PAYMENT,Russia,CRITICAL,0.8496669334350783,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (05:00); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.85).,1
AML-2024-0077,TXN_04333,CLIENT_017,2024-04-28,1,940.09,CARD_PAYMENT,British Virgin Islands,CRITICAL,0.8499612472794666,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (01:00); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.85).,1
AML-2024-0078,TXN_04772,CLIENT_026,2024-04-28,21,9366.24,CASH_WITHDRAWAL,Germany,CRITICAL,0.8508064849524412,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,366.24 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.85).",0
AML-2024-0079,TXN_05439,CLIENT_035,2024-09-06,0,1067.75,CASH_WITHDRAWAL,Switzerland,CRITICAL,0.8269605424665164,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (00:00); high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.83).,1
AML-2024-0080,TXN_04192,CLIENT_026,2024-12-06,4,4833.72,ONLINE_PAYMENT,Russia,CRITICAL,0.8272135339582024,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (04:00); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.83).,1
AML-2024-0081,TXN_02766,CLIENT_028,2024-09-16,1,1924.13,ONLINE_PAYMENT,UAE,CRITICAL,0.8527752361372606,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (01:00); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.85).,1
AML-2024-0082,TXN_08642,CLIENT_026,2024-08-03,18,8932.79,CASH_DEPOSIT,France,CRITICAL,0.8540565129024627,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,932.79 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.85).",0
AML-2024-0083,TXN_05224,CLIENT_015,2024-05-07,13,7663.02,CASH_WITHDRAWAL,France,CRITICAL,0.8545965320033814,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,663.02 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.85).",0
AML-2024-0084,TXN_07039,CLIENT_041,2024-06-17,19,9434.25,CASH_WITHDRAWAL,UK,CRITICAL,0.8558426462088947,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,434.25 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.86).",0
AML-2024-0085,TXN_06883,CLIENT_041,2025-10-04,20,8592.22,CASH_WITHDRAWAL,USA,CRITICAL,0.8567156593009497,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,592.22 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.86).",0
AML-2024-0086,TXN_02525,CLIENT_017,2025-11-05,11,51924.74,CASH_DEPOSIT,Russia,CRITICAL,0.8588990705220202,LARGE_TRANSFER|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 51,924.74); high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.86).",1
AML-2024-0087,TXN_09100,CLIENT_024,2024-05-21,2,9815.24,ONLINE_PAYMENT,USA,CRITICAL,0.8589659243605297,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,815.24 in threshold range); transaction outside business hours (02:00); ML high confidence (score: 0.86).",1
AML-2024-0088,TXN_00341,CLIENT_026,2024-05-06,19,9161.72,CASH_DEPOSIT,UK,CRITICAL,0.8597496618904319,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,161.72 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.86).",0
AML-2024-0089,TXN_04430,CLIENT_025,2025-02-12,5,2946.72,CASH_DEPOSIT,UAE,CRITICAL,0.8605434771009556,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (05:00); high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.86).,1
AML-2024-0090,TXN_09984,CLIENT_033,2025-10-19,20,9624.77,CARD_PAYMENT,Russia,CRITICAL,0.8639458991393433,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,624.77 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.86).",1
AML-2024-0091,TXN_06593,CLIENT_032,2024-06-18,0,7923.73,ONLINE_PAYMENT,UK,CRITICAL,0.8646791231228268,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,923.73 in threshold range); transaction outside business hours (00:00); ML high confidence (score: 0.86).",1
AML-2024-0092,TXN_00080,CLIENT_011,2024-07-03,9,7608.79,CASH_WITHDRAWAL,France,CRITICAL,0.8648369877117936,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,608.79 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.86).",0
AML-2024-0093,TXN_03730,CLIENT_041,2025-03-15,4,9767.05,ONLINE_PAYMENT,USA,CRITICAL,0.8674555784144737,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,767.05 in threshold range); transaction outside business hours (04:00); ML high confidence (score: 0.87).",0
AML-2024-0094,TXN_04643,CLIENT_031,2024-11-30,10,65981.22,TRANSFER,Russia,CRITICAL,0.8692729181727947,LARGE_TRANSFER|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 65,981.22); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.87).",1
AML-2024-0095,TXN_09433,CLIENT_024,2025-07-15,5,7528.34,CARD_PAYMENT,UK,CRITICAL,0.8410896847077133,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,528.34 in threshold range); transaction outside business hours (05:00); ML high confidence (score: 0.84).",1
AML-2024-0096,TXN_01136,CLIENT_016,2024-11-23,3,1992.64,CASH_DEPOSIT,Cayman Islands,CRITICAL,0.8412280409350325,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (03:00); high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.84).,1
AML-2024-0097,TXN_01842,CLIENT_041,2024-12-02,19,8510.78,CASH_WITHDRAWAL,UK,CRITICAL,0.8715894033395728,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,510.78 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.87).",0
AML-2024-0098,TXN_05819,CLIENT_017,2024-04-20,5,40480.85,CARD_PAYMENT,Russia,CRITICAL,0.8717775551002976,LARGE_TRANSFER|UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 40,480.85); transaction outside business hours (05:00); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.87).",1
AML-2024-0099,TXN_09593,CLIENT_017,2024-04-16,2,608.85,ONLINE_PAYMENT,Cayman Islands,CRITICAL,0.8718266041022895,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (02:00); high-risk jurisdiction (Cayman Islands - FATF monitored); ML high confidence (score: 0.87).,1
AML-2024-0100,TXN_09146,CLIENT_047,2024-05-10,4,8095.11,CARD_PAYMENT,UK,CRITICAL,0.872327014689923,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,095.11 in threshold range); transaction outside business hours (04:00); ML high confidence (score: 0.87).",0
AML-2024-0101,TXN_02965,CLIENT_048,2025-05-10,17,80219.3,CASH_DEPOSIT,Panama,CRITICAL,0.8740465324925566,LARGE_TRANSFER|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 80,219.30); high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.87).",1
AML-2024-0102,TXN_00605,CLIENT_018,2025-04-24,8,8516.79,CASH_DEPOSIT,UK,CRITICAL,0.8747546539437452,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,516.79 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.87).",1
AML-2024-0103,TXN_01250,CLIENT_008,2025-05-14,16,8583.62,CASH_WITHDRAWAL,France,CRITICAL,0.8749183350513726,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,583.62 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.87).",0
AML-2024-0104,TXN_07059,CLIENT_027,2024-02-06,22,9724.35,CASH_DEPOSIT,UK,CRITICAL,0.8753550041846156,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,724.35 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.88).",1
AML-2024-0105,TXN_07697,CLIENT_030,2025-07-03,4,8229.06,ONLINE_PAYMENT,USA,CRITICAL,0.8757708889750033,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,229.06 in threshold range); transaction outside business hours (04:00); ML high confidence (score: 0.88).",1
AML-2024-0106,TXN_00820,CLIENT_009,2024-03-15,17,83427.82,CASH_DEPOSIT,Russia,CRITICAL,0.8762668678004598,LARGE_TRANSFER|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 83,427.82); high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.88).",1
AML-2024-0107,TXN_01789,CLIENT_014,2024-10-28,5,963.44,CARD_PAYMENT,UAE,CRITICAL,0.8767243105192547,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (05:00); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.88).,1
AML-2024-0108,TXN_01022,CLIENT_048,2025-05-08,11,8945.78,CASH_WITHDRAWAL,UK,CRITICAL,0.876964313896094,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,945.78 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.88).",0
AML-2024-0109,TXN_01011,CLIENT_003,2024-08-24,12,8610.88,CASH_WITHDRAWAL,USA,CRITICAL,0.8773501595195421,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,610.88 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.88).",1
AML-2024-0110,TXN_06433,CLIENT_045,2025-04-25,11,7856.41,CASH_DEPOSIT,France,CRITICAL,0.8800531788321707,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,856.41 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.88).",0
AML-2024-0111,TXN_02294,CLIENT_007,2025-01-02,16,7883.39,CASH_WITHDRAWAL,Germany,CRITICAL,0.8514278472008614,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,883.39 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.85).",0
AML-2024-0112,TXN_05169,CLIENT_026,2025-04-24,17,9144.39,CASH_DEPOSIT,France,CRITICAL,0.8521565382257521,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,144.39 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.85).",0
AML-2024-0113,TXN_00507,CLIENT_032,2024-04-07,14,7560.11,CASH_WITHDRAWAL,Germany,CRITICAL,0.8843283958026815,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,560.11 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.88).",0
AML-2024-0114,TXN_03126,CLIENT_028,2024-11-21,4,1240.6,TRANSFER,British Virgin Islands,CRITICAL,0.8845374856055405,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (04:00); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.88).,1
AML-2024-0115,TXN_06104,CLIENT_015,2025-04-26,17,7754.31,CASH_DEPOSIT,UK,CRITICAL,0.8846745666200492,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,754.31 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.88).",1
AML-2024-0116,TXN_09986,CLIENT_027,2024-12-04,9,8106.74,CASH_DEPOSIT,UK,CRITICAL,0.8847263335413748,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,106.74 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.88).",0
AML-2024-0117,TXN_04334,CLIENT_032,2024-05-24,3,8103.67,TRANSFER,Germany,CRITICAL,0.8848377149659901,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,103.67 in threshold range); transaction outside business hours (03:00); ML high confidence (score: 0.88).",1
AML-2024-0118,TXN_02090,CLIENT_022,2025-08-09,8,9181.68,ONLINE_PAYMENT,Cayman Islands,CRITICAL,0.88515443033771,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,181.68 in threshold range); high-risk jurisdiction (Cayman Islands - FATF monitored); ML high confidence (score: 0.89).",1
AML-2024-0119,TXN_03751,CLIENT_029,2025-07-21,9,8102.54,CASH_WITHDRAWAL,France,CRITICAL,0.8857646880595993,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,102.54 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.89).",0
AML-2024-0120,TXN_08589,CLIENT_016,2025-07-06,12,8660.77,CASH_WITHDRAWAL,UK,CRITICAL,0.8885236884018508,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,660.77 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.89).",0
AML-2024-0121,TXN_00597,CLIENT_026,2024-09-20,17,8783.16,CASH_WITHDRAWAL,UK,CRITICAL,0.8888039431789251,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,783.16 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.89).",0
AML-2024-0122,TXN_04293,CLIENT_045,2024-02-18,2,8658.35,ONLINE_PAYMENT,UK,CRITICAL,0.8897617945551941,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,658.35 in threshold range); transaction outside business hours (02:00); ML high confidence (score: 0.89).",0
AML-2024-0123,TXN_02636,CLIENT_027,2024-01-14,14,8705.39,CASH_WITHDRAWAL,UK,CRITICAL,0.8919140193975731,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,705.39 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.89).",1
AML-2024-0124,TXN_02377,CLIENT_026,2025-04-14,21,7737.99,CASH_WITHDRAWAL,Russia,CRITICAL,0.8939062396974589,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,737.99 in threshold range); high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.89).",1
AML-2024-0125,TXN_08847,CLIENT_021,2024-01-04,0,24639.85,CASH_DEPOSIT,Panama,CRITICAL,0.8943955733478266,LARGE_TRANSFER|UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 24,639.85); transaction outside business hours (00:00); high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.89).",1
AML-2024-0126,TXN_09770,CLIENT_002,2024-02-05,5,8553.19,CASH_DEPOSIT,UK,CRITICAL,0.8945680537155505,STRUCTURING|UNUSUAL_HOURS|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,553.19 in threshold range); transaction outside business hours (05:00); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.89).",0
AML-2024-0127,TXN_08807,CLIENT_048,2024-09-12,10,8615.7,CASH_WITHDRAWAL,USA,CRITICAL,0.8707036289748915,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,615.70 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.87).",0
AML-2024-0128,TXN_00916,CLIENT_026,2025-06-11,19,8102.3,CASH_DEPOSIT,Germany,CRITICAL,0.8711866889071603,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,102.30 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.87).",1
AML-2024-0129,TXN_08635,CLIENT_002,2024-09-20,17,7859.37,CASH_DEPOSIT,France,CRITICAL,0.8956469392374463,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,859.37 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.90).",0
AML-2024-0130,TXN_07328,CLIENT_008,2025-09-01,3,1398.13,ONLINE_PAYMENT,Russia,CRITICAL,0.8956642411774142,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (03:00); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.90).,1
AML-2024-0131,TXN_07965,CLIENT_019,2025-08-17,17,8207.2,CASH_DEPOSIT,Germany,CRITICAL,0.8976164425365855,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,207.20 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.90).",0
AML-2024-0132,TXN_08995,CLIENT_027,2024-09-18,15,8449.52,CASH_DEPOSIT,UK,CRITICAL,0.8979321745317383,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,449.52 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.90).",1
AML-2024-0133,TXN_09031,CLIENT_017,2024-12-08,5,875.67,TRANSFER,British Virgin Islands,CRITICAL,0.898467910384505,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,Flagged because: transaction outside business hours (05:00); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.90).,1
AML-2024-0134,TXN_01887,CLIENT_033,2025-05-15,19,8815.19,TRANSFER,Switzerland,CRITICAL,0.8985183058623558,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,815.19 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); ML high confidence (score: 0.90).",1
AML-2024-0135,TXN_07168,CLIENT_031,2025-04-22,3,56256.64,CASH_WITHDRAWAL,British Virgin Islands,CRITICAL,0.8997687544603472,LARGE_TRANSFER|UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: unusually large transfer (GBP 56,256.64); transaction outside business hours (03:00); high-risk jurisdiction (British Virgin Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.90).",1
AML-2024-0136,TXN_02763,CLIENT_026,2024-07-09,17,8158.89,CASH_WITHDRAWAL,Germany,CRITICAL,0.9005154731503621,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,158.89 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.90).",1
AML-2024-0137,TXN_05768,CLIENT_046,2025-12-26,19,9051.54,CASH_WITHDRAWAL,UK,CRITICAL,0.9014486889813361,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,051.54 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.90).",1
AML-2024-0138,TXN_00476,CLIENT_026,2024-01-14,19,8178.42,CASH_WITHDRAWAL,Germany,CRITICAL,0.901486399482219,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,178.42 in threshold range); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.90).",1
